"~id","~labels","name","icon","id","type","desc","quality"
"1001","Material","强化膏：量子","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/883e1bb1899e252f8278ff4c95072c47_6666624783460546501.png",489,"消耗品","使用后我方全体在下次战斗中造成的量子属性伤害提高24%。 将仿佛具有命途力量的材料混合其它物质研磨而成的药膏。 将这管药膏涂抹在合适的武器上，能使其获得有效强化。 「事半而功倍。」","三星"
"1002","Material","强化膏：冰","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/22943847d4badcacabc6ef10cfcefea4_6644490126205545235.png",490,"消耗品","使用后我方全体在下次战斗中造成的冰属性伤害提高24%。 将仿佛具有命途力量的材料混合其它物质研磨而成的药膏。 将这管药膏涂抹在合适的武器上，能使其获得有效强化。 「事半而功倍。」","三星"
"1003","Material","强化膏：火","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/989c61cec00648e1569f2c2e5c767e66_3534363634602950379.png",491,"消耗品","使用后我方全体在下次战斗中造成的火属性伤害提高24%。 将仿佛具有命途力量的材料混合其它物质研磨而成的药膏。 将这管药膏涂抹在合适的武器上，能使其获得有效强化。 「事半而功倍。」","三星"
"1004","Material","永冬碑石","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/e1e5dd1634b9619d55906c88d0eb442f_4394033104060464318.png",492,"消耗品","使用后我方全体在下次战斗中对冻结状态的效果抵抗提高50%。 很久很久以前，「悲悼伶人」来到雅利洛-VI。彼时星核尚未降临，寒潮也没有来到，只有反物质军团的战火无情地落在这颗脆弱的小星球上。「悲悼伶人」不知筑城者的存在，只见到满目疮痍。在星球的上方，贡多拉静静飘浮。伶人们在军团发现之前离去，留下一曲无声的哀歌。 后来，贝洛伯格的筑城者们发现了一种美丽的石头，闪烁五彩光华。他们将这种石头混杂地髓建造了一座纪念碑。据说，这座纪念碑至今仍屹立在雅利洛-VI——贝洛伯格——克里珀堡的中心。","四星"
"1006","Material","配方：强化膏：雷","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/a074b2af381aaf632b21f15a214a0001_2116753843944628692.png",510,"消耗品","","三星"
"1007","Material","配方：强化膏：虚数","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/a074b2af381aaf632b21f15a214a0001_2337921489414875624.png",511,"消耗品","","三星"
"1008","Material","配方：强化膏：物理","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/a074b2af381aaf632b21f15a214a0001_1541379052905298657.png",512,"消耗品","","三星"
"1009","Material","配方：拓扑加速带","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/89a13ee75f3e8761eba3d85f127364c7_4084150107220060549.png",513,"消耗品","","四星"
"1010","Material","配方：反物质力场生成器","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/a074b2af381aaf632b21f15a214a0001_763319761051740666.png",514,"消耗品","","三星"
"1011","Material","配方：永冬碑石","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/89a13ee75f3e8761eba3d85f127364c7_2031453792187302634.png",515,"消耗品","","四星"
"1012","Material","配方：万寿无情丹","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/89a13ee75f3e8761eba3d85f127364c7_5007498627080546895.png",516,"消耗品","","四星"
"1013","Material","配方：迷彩油漆","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/9bc5e3e633503e548274f2e015d50f19_6179090952971539402.png",517,"消耗品","","二星"
"1014","Material","配方：强化膏：风","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/a074b2af381aaf632b21f15a214a0001_6181782616095395591.png",518,"消耗品","","三星"
"1015","Material","遗失晶块","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/a249ca2ead1711fba4017b53fefb7fef_5045464500337455827.png",519,"经验材料","遗器的强化材料，可以获得1000点遗器经验。","四星"
"1016","Material","遗失精粹","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/80d43f332a3f6581dcda37f1d2331d20_8719299543167101214.png",520,"经验材料","遗器的强化材料，可以获得2000点遗器经验。","五星"
"1017","Material","凝缩以太","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/e66d95d16809102ee20d42324cae8dbc_7414776860105483875.png",521,"经验材料","光锥的强化材料，可以获得2000点光锥经验。 一罐经由特殊技术精炼而成的以太。 「小心轻放，勿压勿摔。破损泄漏后请参照《流溢灾难应对手册》第二章内容进行灾后处置。」","三星"
"1018","Material","提纯以太","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/b2050b9474c2b6ca8966b76e0c97cfdc_2667344047744814204.png",522,"经验材料","光锥的强化材料，可以获得6000点光锥经验。","四星"
"1019","Material","万寿无情丹","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/8b6b1c6c0666b784785ccd0a6b70be8f_7480603645249660836.png",523,"消耗品","使用后我方全体在后续3次战斗中生命上限提高20%，效果抵抗提高6%。 仙舟「曜青」的独门秘方，能提升服用者的体质，短时间内百病不侵。 曜青流传着这样一则稗史：曾有一位玉姓医师与停留仙舟的狐人行商相恋。然而持明寿长千年，狐人远远不及。医师不愿与爱人天人永隔，竟在药王秘传的蛊惑下，诱骗狐人服下了丰饶的长生秘方。不幸沦为孽物的狐人失去了对医师的恋心，终为云骑所诛。玉姓医师因此悲痛欲绝。为防其提前堕入魔阴身，丹鼎司令其服用万寿无情丹，断情绝欲，直至寿终。 该稗史还有另一个版本，称医师并非持明而是人类，狐人乃是药王秘传的使者，接近医师意图在丹鼎司中埋入奸嫌之种。该版本由于政治意味较浓，缺乏爱情元素，在仙舟并不流行。 「至情至性者堕入魔阴，断情绝欲者寿至千年。试问魔阴何患，千寿何喜？」","四星"
"1020","Material","强化膏：风","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/5c2b3eac8da83fa9ed1f6adeba716a78_2333822314787378954.png",524,"消耗品","使用后我方全体在下次战斗中造成的风属性伤害提高24%。 将仿佛具有命途力量的材料混合其它物质研磨而成的药膏。 将这管药膏涂抹在合适的武器上，能使其获得有效强化。 「事半而功倍。」","三星"
"1021","Material","强化膏：雷","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/39e4ae77eaae0a6a37766c70208c904e_7901959423098613150.png",525,"消耗品","使用后我方全体在下次战斗中造成的雷属性伤害提高24%。 将仿佛具有命途力量的材料混合其它物质研磨而成的药引。 将这管药膏涂抹在合适的武器上，能使其获得有效强化。 「事半而功倍。」","三星"
"1022","Material","拓扑加速带","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/a10218211c804cb4ce2fd581e4f81689_7648069035373381751.png",526,"消耗品","使用后我方全体在后续3次战斗中速度提高24%，持续2回合。 黑塔空间站的万有应物科进行过一次有趣的实验：在一条拓扑循环带上，科员们对巡猎石施加了3利尔他的向量，使巡猎石将自身作为追逐的目标。于是，这枚巡猎石在特定环境下实现了有限永动。对于这一实验造成的命途能量损失，万有应物科并未在意，反倒是一个小现象引起了他们的注意：源于对命途的践行，永动的巡猎石速度虽然缓慢，但确实地在提升。应物科员应用这一原理制造出了拓扑加速带，目前而言，除了拿来健身以外，还没有找到别的用途。 「假设量产这玩意，量产无限多个，有没有可能掏空一整条命途的能量？」 「不知道...我们对命途的原理还所知甚少。」","四星"
"1023","Material","黑塔币","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/b8ff72ef650bad9000b6b5ed9b7730b0_6522557253435504568.png",528,"其他材料","空间站内部流通的加密货币，可在特殊商店购买商品。 在早期计划中，黑塔币是数字货币，但在种种原因下最终改为实体。 值得一提的是，现行流通的黑塔币不含任何贵金属成分，但它内含的黑塔高清侧影数字藏品却远比贵金属珍稀。","三星"
"1024","Material","冬城盾","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/db2c4b27e1c2d19ba5121c580dba2db9_1541899355080950445.png",529,"其他材料","贝洛伯格流通的官方货币，可在特殊商店购买商品。 经过漫长的封锁年代，贝洛伯格上下层区居民的金钱观发生了巨大的变化。 冬城盾与信用点的汇率为1:50——话说回来，为什么信用点仍然能作为官方货币之一在贝洛伯格通行？人们似乎已经忘记了问题的答案。","三星"
"1025","Material","巡镝","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/4c38f729d37491119d72754b33e0a4fd_7924956739028938395.png",530,"其他材料","仙舟联盟内部的流通货币，以「镝」为单位，可在特殊商店购买商品。 早在与公司贸易往来前，仙舟巡镝已然数字化。但一些收藏家手中仍藏有联盟肇建时铸成的天金钱币，其形如箭头，又像是叶子，仿佛昭示文明的过去与未来。","三星"
"1026","Material","流光余晖","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/3edccdaba07b07d8e4e6a25e5e814f50_910951456247864544.png",531,"其他材料","可在列车「信使」处兑换光锥 已逝时光的滞留后像，对流光忆庭来说非常珍贵。 「忆庭有自己的法则。以时间换时间，以记忆换记忆。若所支付代价足够，忆庭会将无可追挽的旧日光阴带到你的面前.......」","四星"
"1028","Material","炼形者雷枝","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/dde96d2ca6cb1b3bf386591522864e9b_7742279560858678580.png",533,"角色晋阶材料","「药王秘传」炼形者遗下的枪尖木枝，雷属性角色的晋升素材。 按仙舟古籍记载，修道有成者能呼来雷霆，驭使巽风。「药王秘传」自诩仙道传人，以展现旧日仙迹为凭，暗中招募信众。这截木枝上雷电萦绕，似乎证明其所言非虚。 「凡胎皮相乃幻化，勘破我执方显真。」","三星"
"1034","Material","不完整的录音自动转译文档","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_6685620798320221212.png",609,"任务道具","","三星"
"1035","Material","障碍判别终端的攻击记录","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_5681606957000276255.png",610,"任务道具","","三星"
"1036","Material","科员们的留言便条","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_7222369500756620672.png",611,"任务道具","","三星"
"1037","Material","空间站员工餐厅反馈记录表","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_8693619898762628230.png",612,"任务道具","","三星"
"1038","Material","某位界种科科员的周记残页","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_4360997466567781921.png",613,"任务道具","","三星"
"1039","Material","科员间的聊天记录","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_1711080289147220706.png",614,"任务道具","","三星"
"1040","Material","约特伍德体是石头","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_8242465492329415230.png",615,"任务道具","","三星"
"1041","Material","空间站介绍手册","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_7517439077819173989.png",616,"任务道具","","三星"
"1042","Material","矿业机械订单列表","",617,"任务道具","","三星"
"1043","Material","《秘传：爆辣蓬蓬菇》","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_2865727318352271849.png",618,"任务道具","","三星"
"1044","Material","大矿区生活守则","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_8245413423051082223.png",619,"任务道具","","三星"
"1045","Material","给新手检修员的留言","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/ee6967acaa3baaa8abe9b87b8c2be9a3_3465133331387908868.png",620,"任务道具","","三星"
"1046","Material","空间站体检事项公告","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_7449390194633947899.png",621,"任务道具","","三星"
"1047","Material","维修科室的不传之秘","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_2472899903768520757.png",622,"任务道具","","三星"
"1048","Material","【录音带】愚人戏：祸祖砺兵寻旧恨，愚人挥剑斩金身","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_4809322367409609251.png",623,"任务道具","","三星"
"1049","Material","星域界种指要：约特伍德体","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_5214188937935907758.png",625,"任务道具","","三星"
"1050","Material","银鬃铁卫宣誓词","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_2780594485913504352.png",626,"任务道具","","三星"
"1051","Material","征友启事","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_5637462853781923823.png",627,"任务道具","","三星"
"1052","Material","贝洛伯格学院期中测试卷","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_6095608113228990801.png",628,"任务道具","","三星"
"1053","Material","《鼹鼠记》贝洛伯格古诗集","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_4344062127810671695.png",629,"任务道具","","三星"
"1054","Material","星槎进出港报告管理办法","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_5505773496839864013.png",630,"任务道具","","三星"
"1055","Material","回到未来","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_3872892821030962036.png",631,"任务道具","","三星"
"1056","Material","化外民也能学会的地道仙舟俗语100句","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_2869243711735104025.png",632,"任务道具","","三星"
"1057","Material","《「克拉拉保护协会」成员火热募集中》","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_6147555599447002899.png",633,"任务道具","","三星"
"1058","Material","娜塔莎的名单","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_74848733209624994.png",634,"任务道具","","三星"
"1059","Material","密密麻麻的日程","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_6580966166660073669.png",635,"任务道具","","三星"
"1060","Material","军用机械例行检修记录表","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_9109329836572706584.png",636,"任务道具","","三星"
"1061","Material","说唱大战投票通道开启","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_1216537000975863756.png",637,"任务道具","","三星"
"1062","Material","《贝洛伯格的音乐家》","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_2924777890177247026.png",638,"任务道具","","三星"
"1063","Material","未能寄出的家书","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_375485079630665047.png",639,"任务道具","","三星"
"1064","Material","集会所的留言板","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_8485701139328646304.png",640,"任务道具","","三星"
"1065","Material","记长乐天夜游","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_4728186572297765558.png",641,"任务道具","","三星"
"1066","Material","生活物资需求征集","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_7844409905033729822.png",642,"任务道具","","三星"
"1067","Material","支离破碎的日记","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_862152452460856675.png",643,"任务道具","","三星"
"1068","Material","某个包裹上的附信","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_3214029810745342530.png",644,"任务道具","","三星"
"1069","Material","穿过风雪的旅人","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/ee6967acaa3baaa8abe9b87b8c2be9a3_4810580308792630203.png",645,"任务道具","","三星"
"1070","Material","逐梦者的信件","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_7675463114112878159.png",646,"任务道具","","三星"
"1071","Material","「新•淬火工坊」开张！","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_6234644793930333970.png",647,"任务道具","","三星"
"1072","Material","潮流品牌「郊外」","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_2996126308222996316.png",648,"任务道具","","三星"
"1073","Material","某个民间科学家的日记","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_3070323543776717107.png",649,"任务道具","","三星"
"1074","Material","倍润矿脂","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_366328821003669217.png",650,"任务道具","","三星"
"1075","Material","《地底百科：植物和菌类》","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_7095268989329002636.png",651,"任务道具","","三星"
"1076","Material","星域界种指要：呜呜伯","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_8098276557450807342.png",652,"任务道具","","三星"
"1077","Material","辛-41云乡讯音","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_4959995778045601071.png",653,"任务道具","","三星"
"1078","Material","科员荣仓终的日记","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_421390065761712516.png",654,"任务道具","","三星"
"1079","Material","呜呜伯行为考","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_6963646640380483011.png",655,"任务道具","","三星"
"1080","Material","一间好商铺，世代摇钱树","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_478835841269477237.png",656,"任务道具","","三星"
"1081","Material","《矿工每周报》","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/ee6967acaa3baaa8abe9b87b8c2be9a3_8252474560164466401.png",657,"任务道具","","三星"
"1082","Material","矿业机械采购单据","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_441040365196694141.png",658,"任务道具","","三星"
"1083","Material","水晶日报的送审样稿","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_347855748790687803.png",659,"任务道具","","三星"
"1084","Material","《歌德宾馆的夜与雾》","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_870868053742364007.png",660,"任务道具","","三星"
"1085","Material","研究报告：约特伍德水晶体","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_5547293267653524264.png",661,"任务道具","","三星"
"1086","Material","致「炉心」基地全体的一封信","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_1031829022406962416.png",662,"任务道具","","三星"
"1087","Material","小朋友（已黑化）的观察日记","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_5350827602178741943.png",663,"任务道具","","三星"
"1088","Material","轻雨浥尘","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_7170111652915486804.png",664,"任务道具","","三星"
"1089","Material","在广场干道增设路障的通知","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_6952077510593693603.png",665,"任务道具","","三星"
"1090","Material","宝石蜥肉串食谱","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/ee6967acaa3baaa8abe9b87b8c2be9a3_9212813203466061797.png",666,"任务道具","","三星"
"1091","Material","「矿灯」古代遗物鉴定录","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_1625138680641846319.png",667,"任务道具","","三星"
"1092","Material","《铁卫禁区近况汇总及相关意见》","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_735059822193493766.png",668,"任务道具","","三星"
"1093","Material","歌德宾馆下午茶餐单","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_3306889492783811931.png",669,"任务道具","","三星"
"1094","Material","贝洛伯格七大不思议","",670,"任务道具","","三星"
"1095","Material","裂界来电","https://uploadstatic.mihoyo.com/sr-wiki/2023/02/16/77234787/820ef5acc496c3481e27c4e481086b83_1488670098612075784.png",671,"任务道具","","三星"
"1096","Material","「矿灯」巴列维的告顾客信","",677,"任务道具","","三星"
"1097","Material","黑塔债券","https://uploadstatic.mihoyo.com/sr-wiki/2023/03/14/190590294/a073736ea9817fe33f58dfed79cb583f_580934579223315822.png",689,"其他材料","「模拟宇宙」奖励，可在黑塔的商店中用它购买物品。","四星"
"1098","Material","启行的祝福","https://uploadstatic.mihoyo.com/sr-wiki/2023/03/14/190590294/1ed1a1c33ea2f4787081361f1eee26d2_7417774324284828661.png",690,"其他材料","献予启行之人的祝福 愿你拥抱寰宇，向无垠星海致以初程的问候愿你跨越风雪，于凛冬末梢点燃不熄的烈火你在此间的行迹，终将成为群星闪耀的旅途","五星"
"1099","Material","遗器残骸","https://uploadstatic.mihoyo.com/sr-wiki/2023/03/14/190590294/cdde4fdbf5f3465fe5d05074fab7cdff_3801687954559621925.png",691,"消耗品","遗器分解所获得的产物。 遗器破裂的部件，只差一步就要重新降解成光尘飞散在裂界里了。 「不要小看这些破烂，我能让它们复原如初。」","五星"
"1100","Material","琼实鸟串","https://uploadstatic.mihoyo.com/sr-wiki/2023/04/18/75216984/1a8426e234bc5eb3412ee8b731f1ece6_6305380607788856272.png",821,"消耗品","琼实鸟与植物共生，尾部挂着累累硕果。 「琼实鸟串」就是果物串串，制作过程中并没有琼实鸟受到伤害。 「那...这算荤还是算素？」","一星"
"1101","Material","貘馍卷","https://uploadstatic.mihoyo.com/sr-wiki/2023/04/18/75216984/c11a0e6f85583ba489cbcc48df252ece_3130881517303350068.png",822,"消耗品","可爱到令人不忍下口的蛋糕卷。 得名于蛋糕卷上类似梦貘皮毛的漂亮纹络。 「好可爱！好像梦貘！」 「其实就是用梦貘做的。」 「？？？」","一星"
"1102","Material","热浮羊奶","https://uploadstatic.mihoyo.com/sr-wiki/2023/04/18/75216984/28160f5c610c2dc42c6c0c2cad748bcf_374672789441971658.png",823,"消耗品","仙舟联盟的特产浮羊奶，也叫晴柔奶。难以保存，所以很难在域外品尝到。 加热后不用加糖也很甜,但放凉后会发苦，必须趁热喝。 「据《浮生》杂志报道，景元将军每早都要喝一大碗刚挤出来的浮羊奶。神策府方面对此予以否认。」","二星"
"1103","Material","鸣藕糕","https://uploadstatic.mihoyo.com/sr-wiki/2023/04/18/75216984/b6655d4a4ae98ca438f13316509016e4_6597314292251290778.png",824,"消耗品","罗浮经典小吃,由鸣藕制成的糕点。 一口咬下去，会发出清脆的笑声。偶有罗浮的老饕用它捉弄外乡人。 「吓老子一跳！」","二星"
"1104","Material","鳞渊冰泉","https://uploadstatic.mihoyo.com/sr-wiki/2023/04/18/75216984/3766b6c24d370ba9dedd843087cd1cd3_2881876889253367867.png",825,"消耗品","产自鳞渊境的天然饮用水。 没写0卡，看起来是真的0卡，但热量极高。 「如泉水般无色无味，却又如奶茶般高糖高脂，最大限度减少您摄入卡路里时的罪恶感。」","二星"
"1105","Material","苏打豆汁儿","https://uploadstatic.mihoyo.com/sr-wiki/2023/04/18/75216984/61fcfa330b182db0018eab9560f3cbed_7689336727456311002.png",826,"消耗品","由豆制品发酵而成，酸臭刺鼻，清凉爽口。 如果能面不改色地喝下一大瓶，一定会获得罗浮老饕们的认可吧。 「这东西叫『苏打豆汁儿』！不叫『苏打豆汁』! 」","二星"
"1190","Material","换境树叶","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/43fbafe500eca5974b4e4425e3b0a26f_4451812418808386431.png",558,"合成材料","拜三颗卫星所赐，阿丽万塔星球的引⼒以波德函数的形式时刻发⽣变化。寻常⽣ 命⼏乎⽆法在这颗星球⽣存，因此它最终发展出了阿丽万塔特⾊的⽣态系统。其 中最有名的是⼀种可以⼊药的植物，叫换境树。 换境树的落叶期总是来得很晚，因为对引⼒时常变化的世界来说，叶⼦如何平稳 地落在古⽼、踏实的地⾯是头等艰难之事。为了顺利达成这⼀⽬标，换境树演化 出了极其细微的空间翘曲能⼒:每当换境树叶飘飘下落，它就会以凡⼈⾁眼⽆法观 测的频率，反复向着地⾯进⾏距离极短的跃迁。即使如此，也不是每⼀⽚换境树 叶都能成功着陆。那些顺利落地的叶⼦放松地贴住磐⽯⼤地，望着同伴⻜向⾼ 空，并在⼤⽓层中燃烧成跃迁的灰。 「哇。」","4星"
"1191","Material","火之翎","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/131767c862e4aa358e6cc86104ac0d0f_6145775502538225471.png",494,"合成材料","温热的⿊⾊绒⽻，就像从⽕中取出的余烬，边⻆还有微弱的⽕光。 轻轻扇动它，空⽓中便有⽕星⻜溅。 「在宇宙中，到处都流传着⽕之⻦的传说......」","2星"
"1192","Material","丰饶香涎","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/4056d55ead11fd6376a04b5dca3b5ec5_2692759695111883679.png",540,"合成材料","仿佛具有丰饶⼒量的凝胶物体。 结实、柔软、散发淡淡⾹⽓，仅仅触摸着它，你就会觉得⼼⽣希望。 不要去查⾹涎的其它释义。 「得永寿故。得丰饶故。灭⼀切厄业病痛故。」","3星"
"1193","Material","零件","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/21c0ed4dbd71873940b3947d5cace60f_4500574546808348855.png",118,"合成材料","机械的重要组成部分，造型奇妙，⽬的性很强。 是⼈类⼀切发明创造的基⽯。 「同样的零件，螺丝咕姆能造出⼀整颗星球和机械⽣命体，你只能给我⼀只每天 慢7秒的⼿表。」 「7秒已经⾮常好了!差⼀点点就符合天⽂台标准了!」","2星"
"1194","Material","哀荣泣石","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/e0776823ccbc81e575dccd230cb32119_1435734852595945079.png",487,"合成材料","「悲悼伶⼈」驾驭横渡群星的贡多拉，去往死寂空旷的世界，为坍塌崩毁的⽂明 与逝者们献唱哀悼挽歌。末⽇战场的遗址已⽆看客听众，但业成灰烬的世界如同 饱经痛苦的珠⺟，孕结出悲伤的珍珠。往⽇的幽灵凝作⾬云，降下了这种泪滴般 的结晶。伶⼈将细⼩的泣⽯握在⼿中，⽂明鼎盛之时的种种辉煌便⼊梦⽽来—— 神裔般光彩照⼈的英雄，⼭脉般遮天蔽⽇的⻜舰，星星的低沉哀恸,还有⼤敌的怒 吼。于⼀个个⽆声的梦中，「悲悼伶⼈」辗转反侧。 「梦中的⼀切欢愉，都让我痛彻⼼扉。」","4星"
